start_date,account_type,activity_master_key,video_plays,rank_video_plays,title
2019-12-02T00:00:00Z,Teacher,411-Video,81311.39697244942,12,JOsfwTbKtWam
2019-12-02T00:00:00Z,Teacher,278-Video,80745.19358711384,13,rYYLvsNCYchJPLhCIlzLSeh
2019-12-02T00:00:00Z,Teacher,775-Video,77386.23026059598,14,BUNzALHCXHbhXK
2019-12-02T00:00:00Z,Teacher,772-Video,77256.15650991078,15,amuyRKMjQgECWiFgPeNKrljKQ
2019-12-02T00:00:00Z,Teacher,267-Video,73824.50491095119,16,xrOvuGdwPnbQsHusAq
2019-12-02T00:00:00Z,Family,760-Video,72596.4556765409,14,YMoFMTAUJ
2019-12-02T00:00:00Z,Teacher,200-Video,71135.03883060717,17,jdyAQXYhBBiaHmjPs
2019-12-02T00:00:00Z,Teacher,429-Video,71104.43324221064,18,LkeIqyysipIoAofeqybs
2019-12-02T00:00:00Z,Teacher,294-Video,70400.50470909073,19,bGKobAG
2019-12-02T00:00:00Z,Teacher,645-Video,70392.85331199161,20,hWpVlUmJQcrcxhMc
2019-12-02T00:00:00Z,Family,402-Video,69838.12702230472,15,jeiNgMxwfiFUrPjxI
2019-12-02T00:00:00Z,Family,214-Video,66869.38494784245,16,IKMzoGnzugGsBCNv
2019-12-02T00:00:00Z,Family,54-Video,66681.92571891379,17,oUdCLKzzkjwMOr
2019-12-02T00:00:00Z,Family,276-Video,59807.1454253459,18,XoIOFbCuU
2019-12-02T00:00:00Z,Family,297-Video,59129.99678207294,19,bZNJLejbRotaOcxaDX
2019-12-02T00:00:00Z,Family,125-Video,58139.14085773567,20,KyeTVMJMKoecrK
2019-12-09T00:00:00Z,Teacher,778-Video,448295.3560379987,1,WQzrrHRWxOCwwLfdyskD
2019-12-09T00:00:00Z,Family,318-Video,235567.38818945017,1,QKIpbhrJKDp
2019-12-09T00:00:00Z,Family,762-Video,223424.6209931316,2,LDijftFsVdmLgEj
2019-12-09T00:00:00Z,Family,267-Video,189077.49941513917,3,xrOvuGdwPnbQsHusAq
2019-12-09T00:00:00Z,Teacher,774-Video,188997.15974559833,2,GLRWUzPSVBKDNts
2019-12-09T00:00:00Z,Family,778-Video,186158.49142182127,4,WQzrrHRWxOCwwLfdyskD
2019-12-09T00:00:00Z,Teacher,645-Video,175358.54441639993,3,hWpVlUmJQcrcxhMc
2019-12-09T00:00:00Z,Teacher,762-Video,173082.2537794089,4,LDijftFsVdmLgEj
2019-12-09T00:00:00Z,Family,380-Video,167454.65121299913,5,SvAyk
2019-12-09T00:00:00Z,Teacher,294-Video,155939.29857880922,5,bGKobAG
2019-12-09T00:00:00Z,Teacher,377-Video,149932.95185599255,6,KdNrWUadLIw
2019-12-09T00:00:00Z,Teacher,62-Video,149033.9126968448,7,iAwhkYvXMeI
2019-12-09T00:00:00Z,Family,777-Video,147427.11930602763,6,EoSEOciK
2019-12-09T00:00:00Z,Teacher,769-Video,144492.80851851145,8,wDgbeftKyoNQshaSjSmNMJn
2019-12-09T00:00:00Z,Family,769-Video,143949.55932447326,7,wDgbeftKyoNQshaSjSmNMJn
2019-12-09T00:00:00Z,Family,599-Video,132533.674852572,8,mkumxrLQGpEgYBNMB
2019-12-09T00:00:00Z,Teacher,777-Video,122395.5736962254,9,EoSEOciK
2019-12-09T00:00:00Z,Family,773-Video,118562.2237495615,9,WtGPlCbCDmMhbVKQULuCveQ
2019-12-09T00:00:00Z,Family,241-Video,114564.36876526632,10,fsoWPbMAN
2019-12-09T00:00:00Z,Family,774-Video,112923.14408750304,11,GLRWUzPSVBKDNts
2019-12-09T00:00:00Z,Teacher,632-Video,110773.10150264765,10,ASsFUBsKuRmWAlNdEwIbyGauuXatUc
2019-12-09T00:00:00Z,Teacher,587-Video,109158.65671473132,11,RqTlzxklPlVO
2019-12-09T00:00:00Z,Teacher,241-Video,104487.47878571274,12,fsoWPbMAN
2019-12-09T00:00:00Z,Family,548-Video,102046.68311109043,12,EDFwuGtZZqpYjB
2019-12-09T00:00:00Z,Family,377-Video,97857.54319931702,13,KdNrWUadLIw
2019-12-09T00:00:00Z,Teacher,599-Video,97276.03701978317,13,mkumxrLQGpEgYBNMB
2019-12-09T00:00:00Z,Teacher,288-Video,94005.0647599053,14,bRjuMAbixjXuyYkJFHusZn
2019-12-09T00:00:00Z,Teacher,125-Video,92019.52721268119,15,KyeTVMJMKoecrK
2019-12-09T00:00:00Z,Family,294-Video,91200.82772307434,14,bGKobAG
2019-12-09T00:00:00Z,Teacher,200-Video,91177.87353177695,16,jdyAQXYhBBiaHmjPs
2019-12-09T00:00:00Z,Teacher,773-Video,87447.8174459513,17,WtGPlCbCDmMhbVKQULuCveQ
2019-12-09T00:00:00Z,Family,54-Video,86961.95373015657,15,oUdCLKzzkjwMOr
2019-12-09T00:00:00Z,Teacher,136-Video,85416.37151613242,18,KSDjvhjubDfGKGyTcFNHW
2019-12-09T00:00:00Z,Family,379-Video,84058.24853103692,16,TuSjdxEYgRZeWSkx
2019-12-09T00:00:00Z,Family,775-Video,83044.43841540227,17,BUNzALHCXHbhXK
2019-12-09T00:00:00Z,Family,402-Video,82290.775801138,18,jeiNgMxwfiFUrPjxI
2019-12-09T00:00:00Z,Family,214-Video,77764.9744170029,19,IKMzoGnzugGsBCNv
2019-12-09T00:00:00Z,Family,760-Video,77451.26713593859,20,YMoFMTAUJ
2019-12-09T00:00:00Z,Teacher,336-Video,77298.239193956,19,bDjkbNCWxMnyJmYLQdwxdfIUkRFkUCCgpMBCWrfXzHJQu
2019-12-09T00:00:00Z,Teacher,356-Video,76563.70507243955,20,bOrJDWcd
2019-12-16T00:00:00Z,Teacher,779-Video,562063.9795049556,1,kWXfzWhTUUKYXeqfop
2019-12-16T00:00:00Z,Teacher,780-Video,335942.2410343808,2,bkYoxdTSuQcYnx
2019-12-16T00:00:00Z,Family,779-Video,278572.06558510766,1,kWXfzWhTUUKYXeqfop
2019-12-16T00:00:00Z,Teacher,200-Video,267117.9241277107,3,jdyAQXYhBBiaHmjPs
2019-12-16T00:00:00Z,Teacher,778-Video,203129.29018769055,4,WQzrrHRWxOCwwLfdyskD
2019-12-16T00:00:00Z,Family,774-Video,159891.24518050964,2,GLRWUzPSVBKDNts
2019-12-16T00:00:00Z,Teacher,70-Video,145391.84767765919,5,MfWIQByfjcOYnDAcfgjIpU
2019-12-16T00:00:00Z,Family,762-Video,144366.5604663758,3,LDijftFsVdmLgEj
2019-12-16T00:00:00Z,Teacher,774-Video,141172.10217748923,6,GLRWUzPSVBKDNts
2019-12-16T00:00:00Z,Family,778-Video,139446.71213163555,4,WQzrrHRWxOCwwLfdyskD
2019-12-16T00:00:00Z,Family,380-Video,124706.2956201625,5,SvAyk
2019-12-16T00:00:00Z,Family,318-Video,119840.00706511614,6,QKIpbhrJKDp
2019-12-16T00:00:00Z,Family,780-Video,115964.57443440703,7,bkYoxdTSuQcYnx
2019-12-16T00:00:00Z,Family,267-Video,115868.93197066791,8,xrOvuGdwPnbQsHusAq
2019-12-16T00:00:00Z,Family,241-Video,107088.95379941678,9,fsoWPbMAN
2019-12-16T00:00:00Z,Family,777-Video,105719.3537186726,10,EoSEOciK
2019-12-16T00:00:00Z,Family,773-Video,104808.83746387617,11,WtGPlCbCDmMhbVKQULuCveQ
2019-12-16T00:00:00Z,Teacher,279-Video,103963.35808442239,7,JtJFSYCkeWVv
2019-12-16T00:00:00Z,Teacher,632-Video,100960.18472301404,8,ASsFUBsKuRmWAlNdEwIbyGauuXatUc
2019-12-16T00:00:00Z,Family,599-Video,99674.75001036028,12,mkumxrLQGpEgYBNMB
2019-12-16T00:00:00Z,Family,377-Video,98159.77338473263,13,KdNrWUadLIw
2019-12-16T00:00:00Z,Teacher,353-Video,93947.67928166184,9,pFEfBPHf
2019-12-16T00:00:00Z,Family,548-Video,91323.2500766604,14,EDFwuGtZZqpYjB
2019-12-16T00:00:00Z,Teacher,760-Video,89349.18962508498,10,YMoFMTAUJ
2019-12-16T00:00:00Z,Family,769-Video,85672.69331895326,15,wDgbeftKyoNQshaSjSmNMJn
2019-12-16T00:00:00Z,Teacher,241-Video,85286.2977654472,11,fsoWPbMAN
2019-12-16T00:00:00Z,Teacher,777-Video,82153.05065335368,12,EoSEOciK
2019-12-16T00:00:00Z,Family,760-Video,78767.30743698886,16,YMoFMTAUJ
2019-12-16T00:00:00Z,Family,775-Video,78518.63703126715,17,BUNzALHCXHbhXK
2019-12-16T00:00:00Z,Family,402-Video,74187.94627315985,18,jeiNgMxwfiFUrPjxI
2019-12-16T00:00:00Z,Family,645-Video,73411.3294675982,19,hWpVlUmJQcrcxhMc
2019-12-16T00:00:00Z,Teacher,125-Video,73396.02667339995,13,KyeTVMJMKoecrK
2019-12-16T00:00:00Z,Family,379-Video,72975.19983294782,20,TuSjdxEYgRZeWSkx
2019-12-16T00:00:00Z,Teacher,345-Video,70488.49577573073,14,YRyCPojAg
2019-12-16T00:00:00Z,Teacher,288-Video,70297.210848252493,15,bRjuMAbixjXuyYkJFHusZn
2019-12-16T00:00:00Z,Teacher,294-Video,67202.2207216546,16,bGKobAG
2019-12-16T00:00:00Z,Teacher,356-Video,65040.701041150496,17,bOrJDWcd
2019-12-16T00:00:00Z,Teacher,45-Video,61134.662822044884,18,MNeSWJqed
2019-12-16T00:00:00Z,Teacher,267-Video,59485.786747182465,19,xrOvuGdwPnbQsHusAq
2019-12-16T00:00:00Z,Teacher,548-Video,58942.53755314427,20,EDFwuGtZZqpYjB
2019-12-23T00:00:00Z,Family,779-Video,221121.55046629361,1,kWXfzWhTUUKYXeqfop
2019-12-23T00:00:00Z,Family,774-Video,168701.82894015725,2,GLRWUzPSVBKDNts
2019-12-23T00:00:00Z,Family,778-Video,122338.18821798192,3,WQzrrHRWxOCwwLfdyskD
2019-12-23T00:00:00Z,Family,241-Video,98010.57114129962,4,fsoWPbMAN
2019-12-23T00:00:00Z,Family,780-Video,96430.55764032937,5,bkYoxdTSuQcYnx
2019-12-23T00:00:00Z,Family,773-Video,93890.29380341836,6,WtGPlCbCDmMhbVKQULuCveQ
2019-12-23T00:00:00Z,Family,599-Video,93128.97979205498,7,mkumxrLQGpEgYBNMB
2019-12-23T00:00:00Z,Family,380-Video,86399.57604337056,8,SvAyk
2019-12-23T00:00:00Z,Family,760-Video,81655.70984191025,9,YMoFMTAUJ
2019-12-23T00:00:00Z,Family,777-Video,76582.83356518738,10,EoSEOciK
2019-12-23T00:00:00Z,Family,402-Video,75588.15194230054,11,jeiNgMxwfiFUrPjxI
2019-12-23T00:00:00Z,Family,548-Video,75312.70164673188,12,EDFwuGtZZqpYjB
2019-12-23T00:00:00Z,Family,762-Video,72496.98751425222,13,LDijftFsVdmLgEj
2019-12-23T00:00:00Z,Family,775-Video,67083.62406661808,14,BUNzALHCXHbhXK
2019-12-23T00:00:00Z,Family,379-Video,65121.04071069136,15,TuSjdxEYgRZeWSkx
2019-12-23T00:00:00Z,Family,768-Video,63579.28419521676,16,GBWzlUDQWiqENwZgBOMBoiGksLeWnckRoWq
2019-12-23T00:00:00Z,Family,353-Video,62894.48415484467,17,pFEfBPHf
2019-12-23T00:00:00Z,Family,214-Video,59692.37446885896,18,IKMzoGnzugGsBCNv
2019-12-23T00:00:00Z,Family,772-Video,53154.25564765279,19,amuyRKMjQgECWiFgPeNKrljKQ
2019-12-23T00:00:00Z,Family,279-Video,52461.80421018156,20,JtJFSYCkeWVv
2019-12-23T00:00:00Z,Teacher,779-Video,7471.589267299978,1,kWXfzWhTUUKYXeqfop
2019-12-23T00:00:00Z,Teacher,780-Video,5857.144479383649,2,bkYoxdTSuQcYnx
2019-12-23T00:00:00Z,Teacher,77-Video,5321.546682444582,3,umnwOncSUffEfNQbLwdCSLYvjuhDXpYkuHsbilAT
2019-12-23T00:00:00Z,Teacher,778-Video,5233.555615804593,4,WQzrrHRWxOCwwLfdyskD
2019-12-23T00:00:00Z,Teacher,774-Video,4820.380172451599,5,GLRWUzPSVBKDNts
2019-12-23T00:00:00Z,Teacher,407-Video,4506.6728913872885,6,uqBymHQJrGmlgZfnKWHo
2019-12-23T00:00:00Z,Teacher,777-Video,3886.909726357797,7,EoSEOciK
2019-12-23T00:00:00Z,Teacher,760-Video,3481.385680103933,8,YMoFMTAUJ
2019-12-23T00:00:00Z,Teacher,200-Video,2842.494022326617,9,jdyAQXYhBBiaHmjPs
2019-12-23T00:00:00Z,Teacher,241-Video,2743.0258600379334,10,fsoWPbMAN
2019-12-23T00:00:00Z,Teacher,125-Video,2314.5476224866807,11,KyeTVMJMKoecrK
2019-12-23T00:00:00Z,Teacher,755-Video,2111.785599359748,12,vSDZxluUG
2019-12-23T00:00:00Z,Teacher,586-Video,2081.18001096323,13,gyrxYLBxVh
2019-12-23T00:00:00Z,Teacher,318-Video,2062.051518215406,14,QKIpbhrJKDp
2019-12-23T00:00:00Z,Teacher,416-Video,2016.143135620629,15,weCQkdHdRcpZK
2019-12-23T00:00:00Z,Teacher,683-Video,1943.4548631788984,16,GcJcUAOapYEZDy
2019-12-23T00:00:00Z,Teacher,773-Video,1928.1520689806393,17,WtGPlCbCDmMhbVKQULuCveQ
2019-12-23T00:00:00Z,Teacher,609-Video,1920.50067188151,18,WnxiPrkQksltsrNHWIp
2019-12-23T00:00:00Z,Teacher,632-Video,1905.197877683251,19,ASsFUBsKuRmWAlNdEwIbyGauuXatUc
2019-12-23T00:00:00Z,Teacher,288-Video,1824.8582081423908,20,bRjuMAbixjXuyYkJFHusZn
2019-12-30T00:00:00Z,Family,782-Video,220991.47671560844,1,xdqxBtVLbeeIXEVtibA
2019-12-30T00:00:00Z,Family,779-Video,161876.78272773372,2,kWXfzWhTUUKYXeqfop
2019-12-30T00:00:00Z,Family,774-Video,138344.91094936087,3,GLRWUzPSVBKDNts
2019-12-30T00:00:00Z,Family,778-Video,104885.35143486748,4,WQzrrHRWxOCwwLfdyskD
2019-12-30T00:00:00Z,Family,241-Video,94311.12064387048,5,fsoWPbMAN
2019-12-30T00:00:00Z,Family,599-Video,85496.71118567328,6,mkumxrLQGpEgYBNMB
2019-12-30T00:00:00Z,Family,773-Video,83583.86191089089,7,WtGPlCbCDmMhbVKQULuCveQ
2019-12-30T00:00:00Z,Family,402-Video,81632.75565061286,8,jeiNgMxwfiFUrPjxI
2019-12-30T00:00:00Z,Family,760-Video,76946.27492739604,9,YMoFMTAUJ
2019-12-30T00:00:00Z,Family,380-Video,72523.76740409917,10,SvAyk
2019-12-30T00:00:00Z,Family,548-Video,69646.84209482648,11,EDFwuGtZZqpYjB
2019-12-30T00:00:00Z,Teacher,782-Video,63759.0920270463,1,xdqxBtVLbeeIXEVtibA
2019-12-30T00:00:00Z,Family,768-Video,62010.747789895206,12,GBWzlUDQWiqENwZgBOMBoiGksLeWnckRoWq
2019-12-30T00:00:00Z,Family,379-Video,59367.19009214595,13,TuSjdxEYgRZeWSkx
2019-12-30T00:00:00Z,Family,214-Video,57224.79890438969,14,IKMzoGnzugGsBCNv
2019-12-30T00:00:00Z,Family,777-Video,56880.48603492886,15,EoSEOciK
2019-12-30T00:00:00Z,Family,775-Video,51750.224279962524,16,BUNzALHCXHbhXK
2019-12-30T00:00:00Z,Family,387-Video,50503.04655280441,17,triqIohaViUazuUbuktd
2019-12-30T00:00:00Z,Family,767-Video,50024.834234108814,18,qncoUIkQuvAaMWhXluVlweh
2019-12-30T00:00:00Z,Family,772-Video,49225.26323724978,19,amuyRKMjQgECWiFgPeNKrljKQ
2019-12-30T00:00:00Z,Family,785-Video,48999.54702282545,20,DyLlSxXRzcFazGvPTK
2019-12-30T00:00:00Z,Teacher,779-Video,47063.74355674569,2,kWXfzWhTUUKYXeqfop
2019-12-30T00:00:00Z,Teacher,131-Video,40246.34874142128,3,qHMIYZttfx
2019-12-30T00:00:00Z,Teacher,778-Video,32288.895758326584,4,WQzrrHRWxOCwwLfdyskD
2019-12-30T00:00:00Z,Teacher,345-Video,21825.61022526696,5,YRyCPojAg
2019-12-30T00:00:00Z,Teacher,402-Video,18837.739658056882,6,jeiNgMxwfiFUrPjxI
2019-12-30T00:00:00Z,Teacher,303-Video,18742.097194317765,7,CfOczzRzi
2019-12-30T00:00:00Z,Teacher,361-Video,18026.691565549154,8,TplgsWPGUKtRSEH
2019-12-30T00:00:00Z,Teacher,777-Video,12819.915839591513,9,EoSEOciK
2019-12-30T00:00:00Z,Teacher,755-Video,12552.11694112198,10,vSDZxluUG
2019-12-30T00:00:00Z,Teacher,241-Video,11714.288958767298,11,fsoWPbMAN
2019-12-30T00:00:00Z,Teacher,125-Video,11419.710170450811,12,KyeTVMJMKoecrK
2019-12-30T00:00:00Z,Teacher,541-Video,10447.982738861361,13,JtVdymDXCrIOflOenyvneNrvoCXdJCZ
2019-12-30T00:00:00Z,Teacher,294-Video,10379.120164969196,14,bGKobAG
2019-12-30T00:00:00Z,Teacher,288-Video,10252.872112833558,15,bRjuMAbixjXuyYkJFHusZn
2019-12-30T00:00:00Z,Teacher,762-Video,9954.467625967507,16,LDijftFsVdmLgEj
2019-12-30T00:00:00Z,Teacher,158-Video,9679.017330398845,17,VLisCDBKrXewWnP
2019-12-30T00:00:00Z,Teacher,632-Video,9327.053063838886,18,ASsFUBsKuRmWAlNdEwIbyGauuXatUc
2019-12-30T00:00:00Z,Teacher,757-Video,8489.225081484205,19,eORwcEiWnrRKD
2019-12-30T00:00:00Z,Teacher,267-Video,8477.74798583551,20,xrOvuGdwPnbQsHusAq
2020-01-06T00:00:00Z,Teacher,785-Video,528030.5652080274,1,DyLlSxXRzcFazGvPTK
2020-01-06T00:00:00Z,Teacher,782-Video,454649.84132882574,2,xdqxBtVLbeeIXEVtibA
2020-01-06T00:00:00Z,Family,785-Video,325566.94656796113,1,DyLlSxXRzcFazGvPTK
2020-01-06T00:00:00Z,Teacher,779-Video,325463.6527071229,3,kWXfzWhTUUKYXeqfop
2020-01-06T00:00:00Z,Teacher,778-Video,278109.1560606103,4,WQzrrHRWxOCwwLfdyskD
2020-01-06T00:00:00Z,Family,782-Video,243865.32834345612,2,xdqxBtVLbeeIXEVtibA
2020-01-06T00:00:00Z,Family,779-Video,233914.6864160382,3,kWXfzWhTUUKYXeqfop
2020-01-06T00:00:00Z,Family,774-Video,186242.65678991168,4,GLRWUzPSVBKDNts
2020-01-06T00:00:00Z,Family,778-Video,171861.85594209775,5,WQzrrHRWxOCwwLfdyskD
2020-01-06T00:00:00Z,Teacher,586-Video,167022.34727689833,5,gyrxYLBxVh
2020-01-06T00:00:00Z,Teacher,786-Video,140292.19151108933,6,oSkFAlGtiPusLRNul
2020-01-06T00:00:00Z,Family,786-Video,139408.4551461399,6,oSkFAlGtiPusLRNul
2020-01-06T00:00:00Z,Teacher,135-Video,137832.2673437192,7,CPvkThcrUbzCHNLwcBUtKL
2020-01-06T00:00:00Z,Teacher,318-Video,130972.7898443496,8,QKIpbhrJKDp
2020-01-06T00:00:00Z,Family,241-Video,118757.3343755893,7,fsoWPbMAN
2020-01-06T00:00:00Z,Teacher,378-Video,113757.14637130818,9,hWuhLbYprnbrlJKMtkQNLMG
2020-01-06T00:00:00Z,Teacher,328-Video,111691.2691545432,10,tTJdC
2020-01-06T00:00:00Z,Family,402-Video,103186.74127886072,8,jeiNgMxwfiFUrPjxI
2020-01-06T00:00:00Z,Family,599-Video,102050.50880964,9,mkumxrLQGpEgYBNMB
2020-01-06T00:00:00Z,Teacher,573-Video,101778.8842126209,11,PStGIuGHzbhWzsKCoeB
2020-01-06T00:00:00Z,Family,773-Video,101094.08417224881,10,WtGPlCbCDmMhbVKQULuCveQ
2020-01-06T00:00:00Z,Teacher,241-Video,99089.41813227686,12,fsoWPbMAN
2020-01-06T00:00:00Z,Family,548-Video,98079.43371519177,11,EDFwuGtZZqpYjB
2020-01-06T00:00:00Z,Family,760-Video,97111.5319821519,12,YMoFMTAUJ
2020-01-06T00:00:00Z,Family,380-Video,92317.93169954725,13,SvAyk
2020-01-06T00:00:00Z,Teacher,125-Video,88059.92921388167,13,KyeTVMJMKoecrK
2020-01-06T00:00:00Z,Teacher,288-Video,86648.24644909227,14,bRjuMAbixjXuyYkJFHusZn
2020-01-06T00:00:00Z,Teacher,294-Video,85596.17934796197,15,bGKobAG
2020-01-06T00:00:00Z,Family,768-Video,84054.42283248735,14,GBWzlUDQWiqENwZgBOMBoiGksLeWnckRoWq
2020-01-06T00:00:00Z,Teacher,300-Video,79463.58457300965,16,GxAgEjbdgGdXngZURbtsLzvG
2020-01-06T00:00:00Z,Teacher,177-Video,78820.86721668276,17,MCBXdpzloTgHz
2020-01-06T00:00:00Z,Family,214-Video,77822.35989524637,15,IKMzoGnzugGsBCNv
2020-01-06T00:00:00Z,Family,379-Video,76820.0268752604,16,TuSjdxEYgRZeWSkx
2020-01-06T00:00:00Z,Family,131-Video,76536.9251825926,17,qHMIYZttfx
2020-01-06T00:00:00Z,Teacher,267-Video,72435.77633745919,18,xrOvuGdwPnbQsHusAq
2020-01-06T00:00:00Z,Teacher,356-Video,70335.46783374813,19,bOrJDWcd
2020-01-06T00:00:00Z,Family,387-Video,69665.9705875743,18,triqIohaViUazuUbuktd
2020-01-06T00:00:00Z,Teacher,319-Video,67818.15818813452,20,dNLfTodYuZl
2020-01-06T00:00:00Z,Family,787-Video,67439.4140317276,19,xxRGTgwSkXCSdiSVSncadjmKspKcZLjzHQDpzj
2020-01-06T00:00:00Z,Family,267-Video,65140.16920343919,20,xrOvuGdwPnbQsHusAq
2020-01-13T00:00:00Z,Teacher,785-Video,433757.7015496526,1,DyLlSxXRzcFazGvPTK
2020-01-13T00:00:00Z,Teacher,782-Video,381127.5666032902,2,xdqxBtVLbeeIXEVtibA
2020-01-13T00:00:00Z,Teacher,788-Video,351960.4408614084,3,XfIeAJBSvgPMqOzQaVQMVcF
2020-01-13T00:00:00Z,Family,785-Video,269134.0672633314,1,DyLlSxXRzcFazGvPTK
2020-01-13T00:00:00Z,Family,779-Video,236206.27984722744,2,kWXfzWhTUUKYXeqfop
2020-01-13T00:00:00Z,Teacher,779-Video,212012.56221977994,4,kWXfzWhTUUKYXeqfop
2020-01-13T00:00:00Z,Family,774-Video,207957.32175724127,3,GLRWUzPSVBKDNts
2020-01-13T00:00:00Z,Family,782-Video,206484.42781565886,4,xdqxBtVLbeeIXEVtibA
2020-01-13T00:00:00Z,Family,778-Video,189196.0960701757,5,WQzrrHRWxOCwwLfdyskD
2020-01-13T00:00:00Z,Teacher,645-Video,177409.11883896665,5,hWpVlUmJQcrcxhMc
2020-01-13T00:00:00Z,Teacher,790-Video,172890.96885193067,6,NdEyoaEqYpalxsnPPMnavDqRUhKjDmUBKLQmEgyQ
2020-01-13T00:00:00Z,Teacher,789-Video,153670.65933891732,7,fpukhuxVzhosWRcThzlTMGHNjG
2020-01-13T00:00:00Z,Teacher,778-Video,148310.8556709771,8,WQzrrHRWxOCwwLfdyskD
2020-01-13T00:00:00Z,Family,789-Video,140414.61386467543,6,fpukhuxVzhosWRcThzlTMGHNjG
2020-01-13T00:00:00Z,Teacher,760-Video,139637.99705911378,9,YMoFMTAUJ
2020-01-13T00:00:00Z,Teacher,135-Video,135047.15879963606,10,CPvkThcrUbzCHNLwcBUtKL
2020-01-13T00:00:00Z,Teacher,128-Video,133245.25478279107,11,DWPrJJjjxENwunLHg
2020-01-13T00:00:00Z,Family,788-Video,132526.02345547287,7,XfIeAJBSvgPMqOzQaVQMVcF
2020-01-13T00:00:00Z,Family,786-Video,132212.31617440857,8,oSkFAlGtiPusLRNul
2020-01-13T00:00:00Z,Family,790-Video,128520.51707407858,9,NdEyoaEqYpalxsnPPMnavDqRUhKjDmUBKLQmEgyQ
2020-01-13T00:00:00Z,Family,241-Video,125743.05992709457,10,fsoWPbMAN
2020-01-13T00:00:00Z,Teacher,63-Video,119591.33665939444,12,imzHHXvDfgRWCSQ
2020-01-13T00:00:00Z,Family,760-Video,114629.40564060894,11,YMoFMTAUJ
2020-01-13T00:00:00Z,Family,599-Video,113267.45695696387,12,mkumxrLQGpEgYBNMB
2020-01-13T00:00:00Z,Family,773-Video,112662.99658613265,13,WtGPlCbCDmMhbVKQULuCveQ
2020-01-13T00:00:00Z,Family,548-Video,110233.67800715902,14,EDFwuGtZZqpYjB
2020-01-13T00:00:00Z,Teacher,241-Video,107460.04655872457,13,fsoWPbMAN
2020-01-13T00:00:00Z,Teacher,632-Video,107456.220860175,14,ASsFUBsKuRmWAlNdEwIbyGauuXatUc
2020-01-13T00:00:00Z,Family,135-Video,102295.35351681215,15,CPvkThcrUbzCHNLwcBUtKL
2020-01-13T00:00:00Z,Family,380-Video,102215.01384727129,16,SvAyk
2020-01-13T00:00:00Z,Family,402-Video,92623.98758351243,17,jeiNgMxwfiFUrPjxI
2020-01-13T00:00:00Z,Teacher,125-Video,92421.22556038549,15,KyeTVMJMKoecrK
2020-01-13T00:00:00Z,Teacher,294-Video,91832.06798375252,16,bGKobAG
2020-01-13T00:00:00Z,Teacher,381-Video,91059.27687674045,17,DDqXChqlBdv
2020-01-13T00:00:00Z,Teacher,288-Video,89666.72260469887,18,bRjuMAbixjXuyYkJFHusZn
2020-01-13T00:00:00Z,Family,214-Video,88626.13259921725,18,IKMzoGnzugGsBCNv
2020-01-13T00:00:00Z,Family,379-Video,87268.00961412177,19,TuSjdxEYgRZeWSkx
2020-01-13T00:00:00Z,Teacher,175-Video,83920.5233832526,19,yTbijdWh
2020-01-13T00:00:00Z,Family,378-Video,80576.862850933,20,hWuhLbYprnbrlJKMtkQNLMG
2020-01-13T00:00:00Z,Teacher,267-Video,79149.87729194533,20,xrOvuGdwPnbQsHusAq
2020-01-20T00:00:00Z,Teacher,790-Video,682933.0994799046,1,NdEyoaEqYpalxsnPPMnavDqRUhKjDmUBKLQmEgyQ
2020-01-20T00:00:00Z,Family,790-Video,439572.7633449911,1,NdEyoaEqYpalxsnPPMnavDqRUhKjDmUBKLQmEgyQ
2020-01-20T00:00:00Z,Teacher,785-Video,308293.9176166763,2,DyLlSxXRzcFazGvPTK
2020-01-20T00:00:00Z,Teacher,782-Video,263116.243444866,3,xdqxBtVLbeeIXEVtibA
2020-01-20T00:00:00Z,Family,779-Video,209365.1788234811,2,kWXfzWhTUUKYXeqfop
2020-01-20T00:00:00Z,Family,774-Video,202421.53595602105,3,GLRWUzPSVBKDNts
2020-01-20T00:00:00Z,Family,782-Video,198014.33122692246,4,xdqxBtVLbeeIXEVtibA
2020-01-20T00:00:00Z,Family,785-Video,194368.44050918723,5,DyLlSxXRzcFazGvPTK
2020-01-20T00:00:00Z,Teacher,361-Video,185267.10365977266,4,TplgsWPGUKtRSEH
2020-01-20T00:00:00Z,Teacher,788-Video,184004.6231384163,5,XfIeAJBSvgPMqOzQaVQMVcF
2020-01-20T00:00:00Z,Teacher,267-Video,167798.96408245998,6,xrOvuGdwPnbQsHusAq
2020-01-20T00:00:00Z,Family,778-Video,164990.90134707943,6,WQzrrHRWxOCwwLfdyskD
2020-01-20T00:00:00Z,Teacher,135-Video,144404.81745187147,7,CPvkThcrUbzCHNLwcBUtKL
2020-01-20T00:00:00Z,Family,791-Video,129729.43781574105,7,cOdqelQhvnQoIpzffJrgFWDeGx
2020-01-20T00:00:00Z,Family,789-Video,127682.6890917239,8,fpukhuxVzhosWRcThzlTMGHNjG
2020-01-20T00:00:00Z,Family,241-Video,122441.48207882018,9,fsoWPbMAN
2020-01-20T00:00:00Z,Teacher,260-Video,113451.090487343,8,xvdDRHbbNNsW
2020-01-20T00:00:00Z,Family,773-Video,111021.77190836937,10,WtGPlCbCDmMhbVKQULuCveQ
2020-01-20T00:00:00Z,Family,599-Video,107249.63313849851,11,mkumxrLQGpEgYBNMB
2020-01-20T00:00:00Z,Family,760-Video,106775.24651835249,12,YMoFMTAUJ
